wavenumber_cm-1,m5_px11_raw_despiked,m5_px11_processed,CaF2_mean_processed_norm
548.0,157.03474948665297,5.03254464580438,0.1366809463503848
549.0,157.96410655737705,4.1606555568009025,0.13750748361731863
550.0,160.5410040816321,4.451740047183484,0.13517453654152806
551.0,161.09051639344193,4.096147208003258,0.13843518920617268
552.0,159.23982956878862,2.40568050169431,0.13668388387154995
553.0,151.69271311475407,2.693263569901578,0.1351465795837988
554.0,160.50041598360653,1.788202862734324,0.1301385916931521
555.0,150.6224045174535,0.40940940639683254,0.12400549009305965
556.0,158.39566529774146,0.45916440451005863,0.12344978235529491
557.0,156.68999999999997,0.7224047792554725,0.12225132838512134
558.0,153.50559958932237,2.0916052756375763,0.11991050156763827
559.0,155.0333531827514,2.2354988384500203,0.1187187509743077
560.0,160.55536550308003,3.092652401239072,0.11983358547437091
561.0,156.45216632443584,2.09250219241551,0.12374110699328804
562.0,160.7650657084193,2.8494391761458857,0.12075435120690665
563.0,155.89455670103123,3.8768773139327726,0.11874297909609607
564.0,155.06641889117023,5.006016877105444,0.12072202075782998
565.0,158.74570431211527,5.723420321216763,0.1202207127627551
566.0,165.3889691991782,7.441323257781967,0.11930648126730245
567.0,164.53543621399143,9.101773117866273,0.1143214496843304
568.0,166.3027474332642,11.005809743201686,0.10916244038080374
569.0,163.7676468172484,12.658915471616206,0.1069821945816061
570.0,167.67359137576986,13.704251266040407,0.10969941818846089
571.0,169.63729752066206,14.964702227477042,0.1112140385162063
572.0,168.79162962962943,16.792449739582235,0.1087053293733791
573.0,174.64419753086375,18.723670058500687,0.1193896490664271
574.0,174.8514106776181,21.257027553710188,0.1315828016701704
575.0,177.13889733059628,23.347424741141495,0.1329329944685014
576.0,177.11241563786106,25.100604202899568,0.13374259841578764
577.0,180.86019341563795,26.453910194592368,0.13328867957798893
578.0,182.7626049382723,27.70509371469193,0.12643056742531447
