wavenumber_cm-1,raw_avg,denoised,normalized,snv
2.863826171875000000e+03,2.638491600884331660e+02,2.633760861027042779e+02,2.506329362972749969e-02,4.094472610295824544e-01
2.865144775390625000e+03,2.615225304497612910e+02,2.627844679032185695e+02,2.492248893366975221e-02,4.035682632953706550e-01
2.866461669921875000e+03,2.632094992178458028e+02,2.621877274558599424e+02,2.478046514638812536e-02,3.976383650248582202e-01
2.867778076171875000e+03,2.622529415554470233e+02,2.615831512838582285e+02,2.463657646240839313e-02,3.916306019972058960e-01
2.869094482421875000e+03,2.618385201913338847e+02,2.609775740433491364e+02,2.449244952486066829e-02,3.856128912034234579e-01
2.870410644531250000e+03,2.593124926531756387e+02,2.603775230761442572e+02,2.434963783629211578e-02,3.796500958065345266e-01
2.871728027343750000e+03,2.620098622639973769e+02,2.597940570679150483e+02,2.421077335575355649e-02,3.738521076051050107e-01
2.873043701171875000e+03,2.586945326063367929e+02,2.592357788350144006e+02,2.407790354720546269e-02,3.683044140602886318e-01
2.874359375000000000e+03,2.591917690700954608e+02,2.586982495209666695e+02,2.394997196607355147e-02,3.629629055973878082e-01
2.875674560546875000e+03,2.573050169768156934e+02,2.581774016038132231e+02,2.382601054512528682e-02,3.577871626478370537e-01
2.876989501953125000e+03,2.566547054714626483e+02,2.576692348231433130e+02,2.370506722532702767e-02,3.527374340310414080e-01
2.878304443359375000e+03,2.577405785454644160e+02,2.571662168744334167e+02,2.358534932374580645e-02,3.477388701205598176e-01
2.879618896484375000e+03,2.562501203748914804e+02,2.566654812410856152e+02,2.346617461154102205e-02,3.427629859161017145e-01
2.880935058593750000e+03,2.557698618570963447e+02,2.561600719173466700e+02,2.334588756446289576e-02,3.377406585575219444e-01
2.882249023437500000e+03,2.563543989393446054e+02,2.556351205544393395e+02,2.322094952644526353e-02,3.325241390593278723e-01
2.883562988281250000e+03,2.547535479510272012e+02,2.550815209275245081e+02,2.308919322267843216e-02,3.270229375156262219e-01
2.884876708984375000e+03,2.547517038981119697e+02,2.544974998368948889e+02,2.295019663293710460e-02,3.212194333781129840e-01
2.886190429687500000e+03,2.517173162389684649e+02,2.538846066644930204e+02,2.280432850898328825e-02,3.151290230847907936e-01
2.887503662109375000e+03,2.546283936677155566e+02,2.532538224641452587e+02,2.265420233354581078e-02,3.088608269950748886e-01
2.888816650390625000e+03,2.533269105134186816e+02,2.526151093683015461e+02,2.250218908681581378e-02,3.025138402956447092e-01
2.890129638671875000e+03,2.517497066921658018e+02,2.519683853595311405e+02,2.234826924870514375e-02,2.960872479671348700e-01
2.891442382812500000e+03,2.503805236816406250e+02,2.513192345221287383e+02,2.219377182716615951e-02,2.896365398828197324e-01
2.892754638671875000e+03,2.503497800473813584e+02,2.506782161790963244e+02,2.204120993330186892e-02,2.832666456004061528e-01
2.894066894531250000e+03,2.495018056233724053e+02,2.500515555520414637e+02,2.189206516527322788e-02,2.770394260696717459e-01
2.895378906250000000e+03,2.485256455032913721e+02,2.494457207727247692e+02,2.174787693367884189e-02,2.710191560745875972e-01
2.896690673828125000e+03,2.476790969283492529e+02,2.488625755668505803e+02,2.160908880386467126e-02,2.652243557337071733e-01
2.898002441406250000e+03,2.467697013572410185e+02,2.482930025150041899e+02,2.147353083672026708e-02,2.595644238989801567e-01
2.899313720703125000e+03,2.491880447952835596e+02,2.477321657556856564e+02,2.134005210076774309e-02,2.539913058979405558e-01
2.900624755859375000e+03,2.477452172173394160e+02,2.471852813927043826e+02,2.120989402487478970e-02,2.485568349272407052e-01
2.901935791015625000e+03,2.460614708794487910e+02,2.466540682724118199e+02,2.108346569320801098e-02,2.432780914178315212e-01
2.903246582031250000e+03,2.477384739628544423e+02,2.461401237414847003e+02,2.096114727310085038e-02,2.381709484403882193e-01
2.904556884765625000e+03,2.466739258942780566e+02,2.456467703281470563e+02,2.084372952382530786e-02,2.332684224503171477e-01
2.905867187500000000e+03,2.458769689489294024e+02,2.451717699056951858e+02,2.073067977287312499e-02,2.285482728508427541e-01
2.907177246093750000e+03,2.450789732756438184e+02,2.447167379996369903e+02,2.062238251412618767e-02,2.240265533583801205e-01
2.908487060546875000e+03,2.476292052092375684e+02,2.442908649616808532e+02,2.052102504452715803e-02,2.197945898599912018e-01
2.909796875000000000e+03,2.455691437897858691e+02,2.438988407592325416e+02,2.042772357286688767e-02,2.158989872569047619e-01
2.911106201171875000e+03,2.454050276014539804e+02,2.435402528332204781e+02,2.034237991038997592e-02,2.123356458884796127e-01
2.912415283203125000e+03,2.433151137740523779e+02,2.432150842782951656e+02,2.026499003363568113e-02,2.091043977637520590e-01
2.913724365234375000e+03,2.450230170355902715e+02,2.429196634374884525e+02,2.019468009094785993e-02,2.061687570832399785e-01
2.915031494140625000e+03,2.441969514069733691e+02,2.426504692089119715e+02,2.013061206266853614e-02,2.034937341356027329e-01
2.916340087890625000e+03,2.418188696967230840e+02,2.424092951821911015e+02,2.007321282180851013e-02,2.010971520867826379e-01
2.917648437500000000e+03,2.402917361789279482e+02,2.421950494046728863e+02,2.002222248444003247e-02,1.989681600414247853e-01
2.918956542968750000e+03,2.435792852331090899e+02,2.420032292266350566e+02,1.997656942324306517e-02,1.970620145018844582e-01
2.920264404296875000e+03,2.422078094482421875e+02,2.418303686256491289e+02,1.993542872743056180e-02,1.953442730895781076e-01
2.921572265625000000e+03,2.417247608326099453e+02,2.416711057309528314e+02,1.989752427570733173e-02,1.937616541000380388e-01
2.922879638671875000e+03,2.415022260877821054e+02,2.415194990775346469e+02,1.986144200377344682e-02,1.922551163148385478e-01
2.924185302734375000e+03,2.427393459743923643e+02,2.413712630054695296e+02,1.982616192772090544e-02,1.907820724961107606e-01
2.925492431640625000e+03,2.423516608344183965e+02,2.412221420431249328e+02,1.979067124843311015e-02,1.893002353915229086e-01
2.926799316406250000e+03,2.399470412642867529e+02,2.410689305333200139e+02,1.975420702186032537e-02,1.877777499105467152e-01
2.928105957031250000e+03,2.406617601182725821e+02,2.409105397234179406e+02,1.971651012567628147e-02,1.862037969568617057e-01
2.929410644531250000e+03,2.403126520227502851e+02,2.407480009390924636e+02,1.967782601463230127e-02,1.845886249665447953e-01
2.930716796875000000e+03,2.376060717547381387e+02,2.405831336820906188e+02,1.963858772880506046e-02,1.829503145981314083e-01
2.932022949218750000e+03,2.406500701904296875e+02,2.404175976654403257e+02,1.959919027867368033e-02,1.813053586659719163e-01
2.933328613281250000e+03,2.410019672535083828e+02,2.402554056753843668e+02,1.956058870441060998e-02,1.796936328217108303e-01
2.934632568359375000e+03,2.394176149721498916e+02,2.401031165271920713e+02,1.952434399922278740e-02,1.781803129847858436e-01
2.935937988281250000e+03,2.429864264594183965e+02,2.399653244252040736e+02,1.949154958036203658e-02,1.768110524446538934e-01
2.937243164062500000e+03,2.389735508671513173e+02,2.398431704390711445e+02,1.946247702156543233e-02,1.755971901795567169e-01
2.938547851562500000e+03,2.374594455295138857e+02,2.397356119620797585e+02,1.943687818320249602e-02,1.745283656520535132e-01
2.939851074218750000e+03,2.387008599175347285e+02,2.396369889862400271e+02,1.941340598753728969e-02,1.735483345238578168e-01
2.941155517578125000e+03,2.393540666368272696e+02,2.395428839051978684e+02,1.939100904750882398e-02,1.726131983858796848e-01
2.942459716796875000e+03,2.360464607521339815e+02,2.394552041540243295e+02,1.937014133126016557e-02,1.717419117031278308e-01
2.943762207031250000e+03,2.375326396800853672e+02,2.393734959225310774e+02,1.935069483230049056e-02,1.709299648965000862e-01
2.945066162109375000e+03,2.369640039514612226e+02,2.392953788367230459e+02,1.933210302337088488e-02,1.701537038368034216e-01
2.946369873046875000e+03,2.406452766701027315e+02,2.392203526617378202e+02,1.931424684894225349e-02,1.694081576160682834e-01
2.947671630859375000e+03,2.377276340060763857e+02,2.391460923962677896e+02,1.929657296041454098e-02,1.686702223517038135e-01
2.948974853515625000e+03,2.367768187346281934e+02,2.390724686405263810e+02,1.927905056073378476e-02,1.679386121788522535e-01
2.950277832031250000e+03,2.385093513771339815e+02,2.390046678415197050e+02,1.926291402047030504e-02,1.672648655901155523e-01
2.951105468750000000e+03,2.391109330919053946e+02,2.389449692677748658e+02,1.924870580385605948e-02,1.666716320146666153e-01
2.952409667968750000e+03,2.395530700683593750e+02,2.388908428545544496e+02,1.923582375734561936e-02,1.661337698242192906e-01
2.953711914062500000e+03,2.392921713369863994e+02,2.388403664636382473e+02,1.922381041345723809e-02,1.656321784463924141e-01
2.955015625000000000e+03,2.392869839138454893e+02,2.387898407813040933e+02,1.921178533824765763e-02,1.651300972524395172e-01
2.956319091796875000e+03,2.405304147225839131e+02,2.387360183799727054e+02,1.919897564634306247e-02,1.645952560731923364e-01
2.957622558593750000e+03,2.402941849320023096e+02,2.386808330668204121e+02,1.918584158242816681e-02,1.640468714371785264e-01
2.958925537109375000e+03,2.384780346905743613e+02,2.386251029564951409e+02,1.917257785718706406e-02,1.634930730709104607e-01
2.960228515625000000e+03,2.378360691776981923e+02,2.385679855099604936e+02,1.915898394694918322e-02,1.629254885391075991e-01
2.961531005859375000e+03,2.386434891312210596e+02,2.385103982880665399e+02,1.914527823052153063e-02,1.623532357799320758e-01
2.962832031250000000e+03,2.402110087076822822e+02,2.384524076149087080e+02,1.913147649299001135e-02,1.617769738657505174e-01
2.964134277343750000e+03,2.370644638626663721e+02,2.383950249958507754e+02,1.911781947188674960e-02,1.612067542752815275e-01
2.965436279296875000e+03,2.399092870641637774e+02,2.383421838827585759e+02,1.910524332586087046e-02,1.606816643027074998e-01
2.966738037109375000e+03,2.380727358217592666e+02,2.382962262625875098e+02,1.909430544608409913e-02,1.602249766195186498e-01
2.968039550781250000e+03,2.386242054126880703e+02,2.382569044087234147e+02,1.908494687380458965e-02,1.598342295296337479e-01
2.969339355468750000e+03,2.382570732964409785e+02,2.382238089300189756e+02,1.907707017423057941e-02,1.595053548525442733e-01
2.970640625000000000e+03,2.370775909423828125e+02,2.381947875375899173e+02,1.907016310419166333e-02,1.592169649746088544e-01
2.971941406250000000e+03,2.383148566351996465e+02,2.381679090090465536e+02,1.906376603418043214e-02,1.589498690527072211e-01
2.973242187500000000e+03,2.396221013952184649e+02,2.381441596147204507e+02,1.905811369580992856e-02,1.587138678013032267e-01
2.974542724609375000e+03,2.403412119547525947e+02,2.381234169235441982e+02,1.905317695057620955e-02,1.585077446047337413e-01
2.975841552734375000e+03,2.369045930085358691e+02,2.381043422186293412e+02,1.904863718484509777e-02,1.583181964348622517e-01
2.977141601562500000e+03,2.370510632550274863e+02,2.380864006511178275e+02,1.904436710498201221e-02,1.581399084193141902e-01
2.978441406250000000e+03,2.375388906973379619e+02,2.380682424007052873e+02,1.904004545474795654e-02,1.579594671936632444e-01
2.979739501953125000e+03,2.383511301676432197e+02,2.380490481900754389e+02,1.903547724674463024e-02,1.577687314777894700e-01
2.981038818359375000e+03,2.389165485523365078e+02,2.380298532693163054e+02,1.903090886973105716e-02,1.575779887052557726e-01
2.982338134765625000e+03,2.377891043203848369e+02,2.380105570498468524e+02,1.902631638369898029e-02,1.573862393124236814e-01
2.983637207031250000e+03,2.384536178023726904e+02,2.379893064197687238e+02,1.902125874938044928e-02,1.571750686517028039e-01
2.984934326171875000e+03,2.374945226598669024e+02,2.379643971892044476e+02,1.901533037083887739e-02,1.569275419356964130e-01
2.986232910156250000e+03,2.365951628508391309e+02,2.379334015412929944e+02,1.900795342944816557e-02,1.566195335884207063e-01
2.987531494140625000e+03,2.381524386935763857e+02,2.378940716041676069e+02,1.899859293335841651e-02,1.562287061739702221e-01
2.988828125000000000e+03,2.381366577148437500e+02,2.378460363516738312e+02,1.898716057861793774e-02,1.557513727504570289e-01
2.990125976562500000e+03,2.397897949218750000e+02,2.377886268544884842e+02,1.897349716054013216e-02,1.551808860680521929e-01
2.991423828125000000e+03,2.386445069489655566e+02,2.377207877471424524e+02,1.895735150292008134e-02,1.545067588036695416e-01
2.992719726562500000e+03,2.382080801504629619e+02,2.376420701793809940e+02,1.893861677972750318e-02,1.537245306658020505e-01
2.994017089843750000e+03,2.364142829047308965e+02,2.375515994720390722e+02,1.891708481796486319e-02,1.528255098379471266e-01
2.995312500000000000e+03,2.391271260579427178e+02,2.374489870250403101e+02,1.889266313109998555e-02,1.518058347435499722e-01
2.996609375000000000e+03,2.367054132532190351e+02,2.373350092124035200e+02,1.886553649557795240e-02,1.506732203263048409e-01
2.997906005859375000e+03,2.359374095775463047e+02,2.372104929999682668e+02,1.883590172865994700e-02,1.494358842683271016e-01
2.999201171875000000e+03,2.363948460331669423e+02,2.370765088214290301e+02,1.880401359277743961e-02,1.481044636278918414e-01
3.000497314453125000e+03,2.386845239709924726e+02,2.369347909736625013e+02,1.877028484931067207e-02,1.466961923701092796e-01
3.001791748046875000e+03,2.361204602276837363e+02,2.367873780358818010e+02,1.873520067861201080e-02,1.452313281587655214e-01
3.003087646484375000e+03,2.367794765896267393e+02,2.366372602253869672e+02,1.869947275019812061e-02,1.437395852263622098e-01
3.004381591796875000e+03,2.362635198522497149e+02,2.364888926268586715e+02,1.866416137094414548e-02,1.422652344096758392e-01
3.005677001953125000e+03,2.366787572790075274e+02,2.363476366540479319e+02,1.863054255337692408e-02,1.408615528717851173e-01
3.006970703125000000e+03,2.367995848479094434e+02,2.362199712414940507e+02,1.860015827914843906e-02,1.395929227454740518e-01
3.008265625000000000e+03,2.353027377658420107e+02,2.361099819539864200e+02,1.857398090967166820e-02,1.384999428935915211e-01
3.009560546875000000e+03,2.342448391384548643e+02,2.360163091553480683e+02,1.855168685253715324e-02,1.375691024099300330e-01
3.010853515625000000e+03,2.356837384259259238e+02,2.359348552688858547e+02,1.853230088750767307e-02,1.367596830675731623e-01
3.012147949218750000e+03,2.362149686460141709e+02,2.358572585118851066e+02,1.851383291645124565e-02,1.359885925923542127e-01
3.013440429687500000e+03,2.358549358226634922e+02,2.357732382046117436e+02,1.849383614515754878e-02,1.351536703460181899e-01
3.014732910156250000e+03,2.338646918402777715e+02,2.356746476821754186e+02,1.847037167337847036e-02,1.341739617121023020e-01
3.016026611328125000e+03,2.366527868200231524e+02,2.355486088820272812e+02,1.844037453170539742e-02,1.329214954743533905e-01
3.017318359375000000e+03,2.355164715802227988e+02,2.353766700406818586e+02,1.839945321400893521e-02,1.312129137242120658e-01
3.018611816406250000e+03,2.348053752757884922e+02,2.351487218245417239e+02,1.834520170633317446e-02,1.289477585153789574e-01
3.019903320312500000e+03,2.348120269775390625e+02,2.348679670985032999e+02,1.827838228816621932e-02,1.261578571910383917e-01
3.021196044921875000e+03,2.331890044035735059e+02,2.345464511699141781e+02,1.820186173379167646e-02,1.229629057555829547e-01
3.022487304687500000e+03,2.350040045844183965e+02,2.342121611847515226e+02,1.812230096335409532e-02,1.196410166266660136e-01
3.023779785156250000e+03,2.348432074652777715e+02,2.338994016634213438e+02,1.804786442746262806e-02,1.165330789079621204e-01
3.025070312500000000e+03,2.329767456054687500e+02,2.336388339120271098e+02,1.798584949440375919e-02,1.139437785426471728e-01
3.026360839843750000e+03,2.358889753553602304e+02,2.334786886674580728e+02,1.794773504406020972e-02,1.123523915116453331e-01
3.027652587890625000e+03,2.374404438160083828e+02,2.334868768558919498e+02,1.794968382688112013e-02,1.124337587537144745e-01
3.028942626953125000e+03,2.346789256908275547e+02,2.336975013355340138e+02,1.799981229802028251e-02,1.145267654253511319e-01
